Job Working,ReadyStatus,Job Wait,OFF or unknown,AlarmStatus,Job Workingwaitoperator,Wait for reset,Manual job Working,Bevel Inclined Poly,Bevel Straight Poly,Bevel Straight CR 1,Bevel Straight CR 2,Groove Poly,Bevel Inclined HI,Bevel Straight HI,Groove OR,Cycle Time,Job Correctly Completed,Lens Rejected (Lens 2),Lens Rejected (Lens 1),Cannot Load Lens from Pallet,Server didnt send job,Barcode Not readable,Lens not traceable,Timestamp Identifier not received
135659,5304,70676,28897,7591,10095,884,67,449,224,207,107,70,71,34,9,90,752,53,40,29,17,32,11,1
138672,3363,65342,29015,8319,9871,1250,77,520,263,201,95,72,54,34,10,107,767,70,44,27,18,34,8,1
135750,6445,71685,29266,8470,10013,1496,1169,553,264,191,92,72,63,37,11,106,1240,64,39,8,16,23,8,1
135592,5994,66877,28478,10401,9642,1290,74,534,271,204,100,69,69,37,9,88,901,62,42,40,14,2,9,0
136987,3507,71365,28200,9831,9674,353,513,455,222,192,95,71,60,37,13,95,1221,49,18,40,10,3,7,0
136044,1303,71185,29929,9739,8284,1377,993,535,262,187,91,74,54,35,9,84,1284,45,18,23,12,27,13,0
138478,3390,73876,29972,12079,9238,904,1110,531,262,222,90,73,69,34,13,141,1259,62,18,10,16,7,13,0
137457,2536,68877,29496,7529,9700,943,1071,544,252,212,100,70,72,36,9,144,993,65,30,18,20,23,12,1
136338,3892,68538,28178,10448,8842,1566,765,548,222,190,107,71,69,37,11,112,1221,53,31,18,9,9,14,1
135845,2377,70544,28507,8118,8185,1389,1600,548,242,208,94,74,69,40,10,122,1092,57,18,21,23,21,14,0
138522,7627,75188,28452,10562,8237,337,1065,443,239,206,99,68,67,39,9,132,781,60,38,10,14,6,13,0
137466,1940,67434,28269,7274,8176,1005,133,505,246,209,101,75,59,35,9,143,1136,48,45,27,19,24,9,1
137654,7241,69192,29257,8073,10091,1584,826,513,240,207,103,75,71,36,10,126,1092,60,40,27,14,27,9,0
136666,3357,76028,29647,8763,9260,487,592,460,256,190,110,70,66,35,13,139,1043,58,24,18,8,39,11,0
138874,1261,69621,28485,7693,8875,1446,1042,465,238,184,94,73,60,35,9,72,1151,44,41,38,20,28,7,1
136577,8036,71076,28577,9364,9116,692,691,512,272,222,96,69,64,33,12,78,1239,45,29,8,12,6,15,0
138135,6136,75884,28337,10115,8196,1355,828,529,270,202,96,75,65,31,13,71,1012,46,30,13,21,11,15,1
137805,2547,71128,28860,6645,9094,1320,1143,477,234,190,94,75,67,32,13,70,705,69,40,23,19,37,9,0
137797,5315,69115,29972,11206,9654,1009,1358,535,240,184,96,70,70,37,13,82,1067,52,21,14,17,19,7,1
135341,7325,65595,28756,10087,9132,1019,530,485,265,187,105,73,53,41,12,139,1159,47,19,9,15,32,12,0
137859,1852,65713,28756,8770,8182,1083,69,471,244,203,95,68,57,42,12,135,1021,66,23,14,21,37,8,1
135700,1424,71256,30003,7937,10194,698,433,522,267,183,107,71,56,34,11,88,872,61,44,12,8,37,15,0
136039,2783,75487,29471,8520,9635,1198,1212,537,267,204,91,76,58,41,11,131,1310,65,28,10,9,3,11,0
137949,6227,71578,28583,9808,8529,480,1426,529,251,217,97,74,58,40,11,94,1163,53,44,29,21,19,9,0
138818,4118,71968,29380,7546,9213,1385,1410,499,272,210,105,71,71,33,10,76,1206,57,44,16,18,34,12,0
136882,4911,73495,29072,11818,8612,359,132,495,256,221,97,70,69,42,12,143,1181,56,45,12,11,1,16,1
136765,5992,65477,29519,12170,10022,468,1245,471,235,192,109,75,70,34,10,85,1118,60,44,39,22,37,10,0
137246,957,74237,28345,9170,9797,1459,66,494,266,201,102,75,58,38,10,122,878,51,18,21,9,18,13,1
136730,7659,69654,28701,11764,9788,1107,806,542,227,223,89,73,59,37,12,86,907,55,38,34,20,39,9,1
135795,4675,74143,28292,11484,10014,1463,230,466,269,197,94,74,55,38,12,115,1044,52,29,16,21,15,9,1
137104,7004,71214,29712,8591,8757,1033,667,527,243,183,105,69,64,31,11,102,1136,60,24,26,19,15,10,1
135480,5126,70782,29987,9686,8746,1105,149,514,249,195,105,70,70,31,9,61,886,42,24,34,8,1,12,0
135623,4061,68571,29696,9398,8897,1347,1132,489,261,216,109,71,60,42,10,144,803,62,47,16,22,39,14,1
138103,7292,71987,29173,7578,8176,1465,1452,535,224,212,93,73,70,34,12,129,1054,43,24,40,8,40,11,0
135469,3946,75974,29605,9606,10228,789,1518,520,251,189,105,69,62,39,12,87,1219,43,36,31,9,20,7,1
135353,6967,70692,29568,10683,9904,974,818,445,238,220,106,70,69,36,11,86,966,54,33,16,21,16,11,1
137861,7631,65589,28795,11433,8841,1511,614,530,265,202,107,75,54,32,11,133,840,64,45,22,20,20,9,1
136950,2234,74294,29879,12054,9325,1400,1104,544,251,216,107,70,58,34,10,132,1216,49,36,27,23,39,13,0
135861,6664,76022,29021,9775,9570,300,539,541,267,212,111,75,72,34,9,84,990,72,31,25,20,31,7,0
137167,1766,73725,29283,10391,8206,1658,1511,453,256,185,106,74,58,39,9,135,1078,65,35,12,17,7,10,1
135282,3512,65707,29345,7570,9064,1526,1031,529,238,221,103,76,70,35,13,90,949,62,41,20,10,41,15,0
138194,7163,65993,28076,9363,9415,679,474,467,230,184,91,73,53,36,13,107,717,68,27,21,21,11,15,1
138146,4481,66469,29133,12085,9926,839,253,524,227,185,102,72,56,33,11,141,999,70,29,32,18,22,14,1
136649,6748,75969,28816,8537,8785,1335,1576,530,258,187,89,69,72,39,10,97,956,51,19,34,21,15,12,1
136498,3505,73923,28895,8878,9040,768,492,521,265,191,105,68,68,34,13,54,915,50,26,21,9,26,11,1
137531,2131,73082,28650,7257,8411,567,664,518,248,219,89,71,68,39,10,117,1206,53,26,40,22,6,15,1
136179,1934,76036,28546,7633,8732,1683,570,463,238,186,105,74,55,34,9,107,976,64,22,40,20,39,11,1
137420,1345,74474,29446,9733,8767,716,1228,494,251,209,92,70,53,32,11,92,738,47,39,12,16,14,16,1
138598,1991,68344,28393,7274,8698,409,801,548,274,197,89,72,64,36,10,94,715,72,35,41,23,7,15,0
138334,7895,70830,29258,9401,9549,720,1190,476,229,208,108,75,69,38,9,56,966,71,40,27,21,22,13,1
138344,4114,70292,29353,7698,8514,1069,1350,470,263,218,110,69,59,35,9,120,824,62,29,24,16,32,10,0
138010,6666,69224,29735,11163,9642,1276,883,515,236,199,91,76,51,32,10,131,1299,63,24,23,21,29,16,1
136859,7803,72270,28324,11174,8871,1548,1248,468,260,224,91,72,56,31,10,140,1042,70,29,39,12,22,16,0
136598,6355,68612,28150,8059,8483,1355,429,517,245,192,100,72,68,35,13,96,859,67,43,39,19,40,16,1
135832,2405,69618,29569,9960,9895,1000,805,458,257,225,99,70,55,34,13,87,1064,44,22,13,11,40,8,0
136731,1411,66988,29659,11515,8586,1143,1502,536,250,218,93,69,66,40,12,138,969,64,44,26,21,42,13,0
135986,6447,65767,28878,7233,9879,509,108,487,267,199,101,76,61,39,9,57,1247,57,23,21,23,23,14,0
138190,6273,74837,29055,6557,8129,744,1440,520,222,213,100,71,68,34,12,64,1094,66,44,25,22,2,7,1
138259,516,67722,28271,7381,8229,465,1396,443,225,225,90,72,63,42,13,82,702,43,44,16,19,13,16,1
135597,4365,72579,28835,8694,9193,441,755,497,262,185,108,70,72,37,9,53,993,50,46,37,14,1,12,0
136343,3805,69807,29845,6449,8218,1502,277,524,250,181,89,73,63,42,10,137,1121,54,19,22,9,5,10,1
136133,3038,70021,29659,10068,8307,680,1434,527,239,215,97,72,63,42,9,142,908,49,21,28,18,31,15,0
136660,7941,70671,29947,8211,8190,1070,1214,510,234,215,91,70,61,36,10,113,1255,61,46,26,15,18,13,0
137052,8011,74503,28367,10264,8219,1294,666,450,247,211,112,68,63,32,11,79,705,42,40,40,17,9,11,0
137923,6475,72841,29515,9561,9081,824,1044,495,250,216,108,70,59,34,10,121,1082,61,46,26,11,33,12,1
138183,7511,75169,29339,11200,8306,692,948,481,265,220,94,70,51,33,9,54,870,59,39,13,19,25,11,0
137712,4900,75384,28589,11264,8505,810,249,516,234,215,99,72,56,42,13,55,1029,58,24,11,20,24,15,0
135485,8015,66786,28587,6986,8211,1424,558,469,251,220,108,76,52,42,10,67,1261,67,42,17,16,3,15,0
135464,3596,74908,28571,8674,8713,348,1585,496,256,192,108,71,62,36,12,54,965,57,26,14,20,18,16,1
137567,4447,74849,29620,9413,9044,572,1398,540,259,198,99,69,64,41,11,57,778,56,35,9,17,1,14,1
137920,6297,74883,29391,9993,9509,914,283,545,270,208,103,68,68,37,11,101,825,54,29,9,17,29,13,1
138647,3542,75070,28079,9155,8805,1583,743,518,250,193,94,74,62,35,10,98,1300,46,36,19,17,15,11,1
138067,4571,69049,29909,11029,9876,845,680,482,258,210,96,76,69,36,12,105,1150,47,20,30,19,38,14,0
137336,3144,73359,29195,11796,8203,812,992,492,267,220,97,73,66,34,12,95,795,55,20,31,10,8,9,0
136877,528,67803,28257,11263,8861,929,1586,530,231,197,106,76,70,42,9,92,919,58,28,36,23,14,16,0
136426,7318,73155,28278,11317,9043,833,519,486,237,189,94,71,64,37,11,96,1303,61,25,32,22,13,16,0
136020,2603,72355,28503,9761,8947,1232,740,498,230,219,105,73,69,34,10,73,1216,59,19,30,16,38,7,1
136962,5589,65699,29756,11896,8268,1037,1465,477,236,202,111,69,67,33,12,134,797,43,27,10,10,31,8,0
138248,6739,69682,28557,6626,9084,307,744,519,271,195,104,72,60,39,10,82,693,52,42,29,19,23,15,0
137581,3411,75725,28490,11656,9207,849,444,471,231,209,107,74,54,33,9,56,1224,43,20,16,22,40,8,1
137469,3622,66839,29608,9258,8206,918,416,550,259,196,110,73,66,37,10,142,1222,50,28,26,10,8,13,1
135240,1267,73728,28565,11269,8984,707,530,526,248,200,104,68,51,35,10,113,1138,57,45,30,14,23,8,1
136931,2357,72485,29862,10418,10178,1054,1565,449,241,205,101,70,52,42,12,92,1283,49,33,22,12,28,11,0
135267,4980,70210,29756,12162,8346,1447,461,546,248,220,100,72,63,33,12,85,887,63,36,19,12,34,8,0
136187,3534,74419,29916,11709,9653,1259,1165,452,276,204,97,76,60,41,12,89,783,44,47,20,20,26,11,0
136999,4785,69809,29360,8899,10102,1396,803,544,275,196,94,68,68,35,13,124,775,65,35,16,10,34,15,1
137761,472,71351,28520,8060,10171,314,902,525,243,196,92,76,51,38,9,60,1089,59,26,19,12,39,10,0
136821,1150,71452,28325,9708,8597,805,115,446,266,205,94,68,56,32,12,84,995,56,22,12,14,2,9,1
136855,5802,73911,29195,8468,8953,1618,1130,541,221,226,105,69,54,35,13,77,1281,43,47,26,18,39,8,1
138398,416,69424,28083,11862,8403,1109,1569,457,269,181,112,71,63,42,9,59,1243,58,44,19,14,15,12,1
136478,3856,67695,29865,8909,9521,655,1201,526,274,213,98,73,59,31,9,69,1293,43,33,36,9,2,11,0
135894,677,74152,28840,11451,8415,1113,31,548,233,187,96,68,66,37,11,91,698,42,25,40,18,26,15,0
138287,3687,69250,29547,10760,9984,935,297,525,228,218,91,74,56,38,12,118,748,65,20,13,9,15,11,0
137724,5539,65749,29504,11004,8377,1146,1184,486,239,225,103,76,52,38,11,80,723,68,40,22,10,7,12,0
136285,1547,65679,29567,8905,8641,1286,781,527,244,208,109,76,52,37,13,68,784,63,22,41,17,3,8,1
138128,3411,74742,29441,11191,8888,767,984,451,260,219,109,76,72,39,13,88,808,55,47,28,23,11,15,1
137679,1031,72585,29362,11649,8455,1679,411,442,269,208,107,69,63,31,13,137,1125,49,31,36,23,41,15,1
136893,1245,75951,29824,9739,9647,1602,625,485,257,212,99,69,60,35,10,97,1081,43,30,10,23,36,10,1
137515,5870,67601,28319,9608,9326,632,422,494,245,204,94,68,68,31,9,81,1154,52,29,39,10,17,15,1
136258,3465,73010,28303,7817,8349,633,1117,530,263,188,97,69,54,40,10,123,1296,46,23,9,13,20,8,0
135978,4937,71092,29295,7071,8202,1258,542,497,246,224,99,70,70,37,12,81,1294,67,35,15,9,5,16,1
138847,3789,74218,28689,12042,9591,683,151,509,266,212,91,69,64,41,11,141,692,47,20,34,14,41,10,0
135693,3050,74959,29137,7004,10182,682,754,518,262,208,97,72,55,32,10,71,697,48,22,11,14,6,13,1
136785,2473,72516,28406,9574,8631,1036,1485,555,247,183,101,71,62,32,13,110,848,44,26,20,12,12,10,1
136692,1301,70205,29049,8151,8658,673,1379,480,252,187,112,74,57,38,11,140,1257,69,22,32,9,32,12,0
136990,7662,71299,29260,7448,9719,862,837,523,264,186,93,74,60,38,13,120,868,53,24,8,21,8,8,1
135860,6601,73907,29333,11853,9391,383,535,519,223,209,101,74,51,31,9,67,1045,66,47,28,16,39,16,0
136548,4195,72422,28683,10488,8884,290,217,528,261,225,103,72,71,39,13,137,949,72,32,16,14,33,14,0
136527,804,65899,28232,9850,8117,1289,1377,501,263,194,97,71,57,40,13,74,827,69,38,16,13,12,13,0
136499,621,72588,29021,6829,9227,1528,1600,439,229,225,95,75,53,40,9,105,941,44,32,27,8,22,12,1
137186,1112,73221,28548,11120,8251,1620,1424,438,221,220,91,71,62,40,12,75,1151,72,35,36,23,11,10,0
138260,7761,66867,29288,7886,9800,701,1123,555,238,199,101,72,69,40,12,134,1130,55,36,9,21,42,8,0
137244,4785,66394,29036,8025,8972,552,420,501,223,226,106,75,70,40,10,116,785,51,24,11,8,42,11,1
138472,2807,74939,28495,6546,9537,333,1329,542,234,205,99,70,52,32,9,105,1074,66,39,35,9,35,11,0
138716,7234,74984,29339,6812,9207,1476,1273,509,252,217,109,74,72,41,12,93,941,71,38,22,19,19,14,1
137128,4844,71491,28617,11384,9431,526,428,522,224,198,91,68,55,39,9,123,1058,48,22,27,13,0,8,0
136547,2094,66758,29661,8559,9274,944,1299,461,257,184,104,69,57,33,11,97,831,66,28,29,21,17,12,1
136258,1735,74700,28847,8280,8648,897,314,439,241,181,98,69,68,42,12,138,1026,63,33,10,14,17,10,0
136176,1699,73346,29005,7261,9787,1462,314,545,262,213,97,72,55,31,13,98,1140,70,43,28,19,2,10,0
135681,592,70234,28383,11398,9991,1409,89,496,247,208,103,69,71,33,10,62,1198,42,44,10,18,34,13,1
135927,6114,75704,29016,9130,8475,574,1418,539,225,221,99,71,53,40,12,82,763,62,33,17,23,25,7,0
137727,7295,66654,28641,9211,8307,555,438,529,223,199,111,68,64,40,12,122,722,71,43,29,21,40,11,1
138336,7397,71773,28315,9911,9685,864,1274,471,242,213,98,73,72,39,11,87,1134,53,45,15,14,35,13,1
136231,5529,73704,28255,8547,8559,1346,1600,493,240,195,112,68,55,32,9,101,1070,69,20,16,22,28,12,1
138572,4617,69194,28440,10912,8221,473,1259,513,261,225,94,69,55,33,13,78,957,65,37,14,20,34,11,0
135542,6698,73332,29138,8436,10129,590,1100,551,264,203,94,71,65,39,13,127,1028,69,19,27,19,9,16,0
138702,4501,68263,28298,9001,9243,899,569,442,222,209,101,71,63,36,11,120,1286,64,33,9,19,29,10,1
136647,6375,68342,28914,6726,8350,1406,99,546,263,219,103,76,61,32,9,61,906,49,38,17,15,6,16,1
137579,4271,72273,29147,7148,9962,924,890,492,221,194,101,72,72,35,10,125,863,42,26,28,10,13,14,1
137685,7153,72439,28255,9566,9422,529,811,556,243,210,91,71,67,41,9,142,1067,60,35,26,10,28,15,0
138859,4985,72230,28650,12124,10194,1061,997,473,268,182,90,72,62,31,13,55,1174,57,38,16,23,32,15,1
137421,1651,67032,29741,9509,8995,1235,1484,509,245,193,89,74,52,40,10,144,1218,57,34,34,19,27,9,1
137806,4448,73170,28046,11708,9847,575,1421,531,246,220,97,76,69,35,13,87,1151,72,21,31,9,13,15,1
135726,982,70640,29752,6440,8823,517,244,492,223,208,110,76,71,39,12,135,1260,46,38,35,11,27,8,1
137096,3498,70411,29854,11310,9923,1089,1404,447,251,211,92,68,64,41,13,142,1175,54,24,24,22,23,7,0
135858,4839,68381,28902,6840,8317,568,51,522,247,192,109,71,58,31,11,138,998,65,28,29,23,13,14,1
137273,2394,73102,28462,9369,10119,816,161,483,233,193,102,71,59,40,12,94,966,66,44,30,18,32,15,1
136019,1363,74762,29373,9084,9956,535,1214,489,267,183,112,74,67,34,9,139,847,49,28,21,10,42,14,0
137852,935,72827,29146,11755,9437,800,121,499,253,209,102,73,62,39,12,135,686,60,46,25,15,42,9,0
135605,779,70168,28030,9616,9816,1422,1434,535,245,210,105,75,68,32,9,79,978,66,19,36,13,42,13,1
137479,2795,66829,30007,9880,8703,398,1013,535,275,192,102,71,55,38,9,123,1264,70,23,41,21,37,9,1
137780,5972,66381,28054,7028,8389,1394,293,441,276,201,96,75,69,35,11,84,1240,52,37,36,20,3,7,1
136773,8033,73294,28152,7253,8701,451,245,493,236,182,95,73,56,39,10,61,1246,61,46,25,13,4,15,0
137011,3933,68831,28455,8827,9701,1002,1207,448,267,196,97,69,69,31,13,119,1280,55,26,8,20,5,16,1
135704,1044,74643,28285,11647,8709,1105,1472,523,258,212,108,68,69,42,12,61,1051,61,39,32,20,13,8,0
135378,6510,75214,28035,10544,8635,1419,345,542,246,208,109,76,55,37,11,79,1127,47,24,31,18,40,13,0
135331,3786,66016,28817,6742,8856,628,1191,487,274,189,96,75,65,42,11,84,1011,53,38,17,11,36,7,1
137046,3821,71529,29933,9404,8453,846,1428,498,267,197,91,68,61,42,12,129,726,57,46,33,14,32,15,0
136678,6394,75682,29820,10168,8834,755,1439,460,272,199,89,71,60,34,10,117,1081,51,24,41,23,13,9,1
137595,2649,65504,29946,8922,8334,387,600,550,238,187,105,69,62,40,13,74,956,67,25,39,23,37,15,0
137787,5045,72084,29908,8375,8405,868,1547,535,237,216,99,69,57,34,11,102,997,69,31,39,11,7,15,0
135971,1852,69394,28255,6660,9233,1425,600,467,266,220,104,74,57,42,9,54,918,70,45,35,22,0,8,0
136629,5258,70782,28177,10170,9136,1525,35,560,274,181,94,72,66,33,10,78,900,52,19,41,9,21,10,1
137323,1764,71040,29571,9102,8152,649,1039,526,245,222,90,69,52,42,13,65,1230,62,41,11,8,29,14,1
135778,4057,74824,29277,9884,9309,1039,205,525,246,216,97,68,66,38,12,60,1049,64,19,20,11,21,11,1
138101,7013,72519,28507,10013,8375,1424,1517,462,238,219,109,68,71,37,11,115,1235,67,41,12,21,42,10,1
136715,4581,75540,29697,6473,10157,1504,673,467,269,181,99,71,62,32,13,104,1147,60,43,16,17,41,12,0
135393,3343,71454,28020,9354,8246,1464,880,476,221,204,112,71,68,32,11,73,716,63,19,23,19,27,10,1
137207,1339,75341,29829,10123,9968,1521,711,545,266,190,112,69,56,40,13,131,718,68,37,30,21,5,10,0
136385,1363,70142,28074,8700,8729,854,986,517,227,191,93,69,55,38,9,109,716,57,24,15,19,31,13,1
137594,6100,73403,28718,9887,10053,343,422,511,250,218,106,71,67,35,13,125,1243,50,42,8,19,24,15,0
138198,765,74729,28459,9379,8951,491,959,532,253,202,99,75,62,35,9,77,1219,53,30,33,8,12,12,0
136584,1602,67318,30007,11814,8527,348,204,448,245,211,101,73,58,41,12,76,985,62,40,36,15,9,14,0
136992,4148,70351,29201,8748,8587,1427,156,510,245,181,99,68,57,35,10,104,1116,44,25,15,14,16,12,1
138855,7228,74009,29405,12045,9653,656,1438,473,247,221,94,75,60,41,13,128,915,55,20,32,8,13,11,0
136310,886,73135,29060,9815,9500,1599,830,549,255,191,109,72,60,39,11,98,1023,55,35,27,14,15,11,1
138533,2149,66738,29994,11936,9861,1661,298,520,263,186,104,73,51,41,12,132,1311,60,21,9,21,27,10,0
137461,6571,69386,29143,8724,8683,804,18,489,238,225,107,74,67,37,13,90,1211,64,22,39,23,12,7,1
137136,3613,70427,29938,9425,8715,347,1522,442,250,197,102,73,51,35,12,127,1144,66,19,32,15,26,9,1
137820,1313,67352,28629,10068,8314,1573,137,513,234,194,97,70,54,38,12,115,1152,61,39,17,20,16,10,0
135979,5452,72829,28000,11346,8609,1436,1591,511,255,212,111,69,64,39,12,89,1187,61,19,34,22,9,8,1
135461,7648,72447,29744,9797,8610,1365,699,451,254,200,101,69,59,41,12,122,939,51,40,19,21,34,11,1
135929,6344,69668,28935,9714,8125,440,42,457,240,184,102,70,58,33,11,99,1164,62,31,30,12,37,10,0
135482,5747,69817,28310,8772,10085,1329,303,457,235,219,92,73,54,31,9,144,960,48,24,20,14,9,7,0
136690,4035,67612,29231,6600,9328,1038,295,481,227,202,91,68,65,33,9,81,1030,55,47,41,11,41,7,1
138651,4179,70877,29177,10771,9895,980,1313,556,233,209,90,70,69,39,11,67,1004,70,31,17,19,32,9,0
135561,4281,75751,28761,11690,10198,1589,1389,537,256,222,109,69,57,39,12,59,861,50,38,28,23,36,15,1
138720,1592,74273,28682,8069,8442,1109,624,553,260,217,105,71,72,41,11,74,1258,42,33,28,20,25,9,1
135640,5506,66544,28314,7046,9523,1128,368,462,273,193,94,68,60,33,12,84,1298,42,25,14,22,25,9,1
137340,4377,67716,28306,6669,8399,1117,1152,478,254,195,90,70,67,42,12,94,1281,63,45,23,12,31,9,1
136844,5639,71790,29527,11965,8245,528,1298,547,233,215,100,71,71,42,10,135,1267,57,19,11,20,39,10,1
138000,3630,71468,28618,10923,8561,1394,1280,506,224,205,100,72,72,32,9,115,784,63,41,26,23,21,9,1
136066,5404,74467,29678,8286,10063,1339,375,542,233,183,109,71,62,32,11,53,1267,45,42,24,21,29,8,0
136647,4214,71139,29543,7352,9015,1310,1111,528,268,192,106,72,70,39,13,56,1150,68,38,39,10,39,12,1
135341,5347,73908,29629,11317,8923,1624,963,439,264,194,92,68,51,33,12,123,1262,52,22,38,15,5,12,1
136514,2760,73706,29933,8334,10011,481,215,449,233,220,94,75,63,39,13,59,732,52,37,12,11,23,14,0
136655,6958,74627,29120,9579,9439,1124,1382,465,243,212,108,69,70,34,10,116,852,65,37,37,18,41,16,0
137996,1836,72397,29513,7242,8597,823,851,481,249,184,109,73,70,32,9,119,1032,46,33,18,16,14,8,0
137075,5430,70309,28006,11429,8890,1559,1504,450,253,209,108,69,68,39,12,64,768,60,47,17,20,37,10,1
137047,7101,66882,29809,8160,8204,440,1307,522,243,211,108,69,58,33,13,56,1070,46,27,26,16,10,15,1
136912,2897,74224,29035,7261,8109,1333,1130,480,223,212,107,75,59,32,10,63,795,67,32,40,18,32,8,1
137900,3031,73176,28513,9854,8426,541,482,492,252,204,91,70,64,31,9,134,882,71,46,9,8,26,16,0
135900,5565,75755,29969,11920,8982,289,1047,445,275,191,108,75,55,37,13,118,1134,51,22,17,21,7,14,0
136197,5817,67727,28348,11570,9771,994,1255,501,223,210,96,69,54,40,11,110,786,57,22,39,21,37,12,1
137296,6513,71021,28916,8637,9006,638,1067,554,232,199,109,68,54,38,12,137,1101,68,22,36,10,7,9,0
136525,1474,73723,29030,11269,8837,1579,385,449,276,216,104,68,55,33,10,134,972,71,37,23,22,10,8,0
136080,1038,70230,28499,9862,9239,403,918,478,224,186,111,74,64,37,13,128,957,51,21,31,16,18,13,0
136413,7516,69653,28474,11338,9023,909,480,481,253,182,110,75,68,40,11,69,1185,47,33,17,13,32,9,0
136359,6218,73132,28523,12105,8270,547,77,448,252,219,89,68,70,31,13,71,1016,63,40,19,14,14,9,1
135754,6225,70675,29875,9798,9613,557,317,456,237,199,90,70,70,39,10,68,1198,42,32,10,9,6,12,1
135603,7886,65702,29080,11901,8486,1303,142,497,272,226,98,71,63,40,12,71,849,65,37,35,22,8,11,1
136091,1423,71867,28589,8657,9111,355,515,509,229,220,93,75,51,36,9,118,1092,71,47,38,10,9,14,1
138112,6240,70165,29609,12176,9724,805,1235,464,225,198,107,74,71,33,9,102,1151,59,22,22,8,11,7,1
135801,7304,73446,28232,8690,9253,897,1536,558,241,221,100,72,62,36,9,75,731,58,41,27,10,13,12,1
137030,2646,65364,28790,11055,10170,1479,324,508,223,216,112,74,71,31,10,87,1060,59,46,25,9,2,14,1
135540,2917,67537,29053,11944,8604,1339,1549,522,273,226,112,69,58,35,9,62,1198,64,47,26,14,22,13,0
137168,7244,73070,28366,11464,9020,549,1245,558,259,200,106,74,65,40,12,87,867,44,23,37,11,40,15,0
135903,6139,74441,29849,9347,10095,281,485,464,223,217,94,68,71,42,10,138,909,60,30,16,9,27,9,0
135517,3803,65472,29630,9950,9655,1559,1478,451,257,181,111,73,59,39,13,102,983,50,18,19,8,36,14,0
137865,4960,73235,29843,10810,9543,852,1131,533,264,203,102,75,52,34,13,103,1127,55,37,12,21,42,7,1
136586,5953,67975,28055,9138,8511,1666,486,530,255,218,111,74,63,34,10,111,814,67,25,35,8,7,9,0
137629,6809,74742,28009,8250,9875,1410,369,461,253,200,91,72,59,41,12,92,898,48,23,41,20,32,13,0
137480,4898,69305,29938,7078,8128,1437,629,501,274,184,101,70,56,33,10,128,1307,50,24,27,12,11,10,0
137000,1358,71844,28146,6618,8925,814,911,529,223,218,95,74,65,33,10,92,1192,48,37,28,10,20,11,1
136567,6164,74129,28363,7652,10009,630,392,461,268,185,105,76,54,32,13,81,789,58,28,20,14,21,14,0
136772,286,66248,29622,11651,9183,1331,118,555,238,186,97,74,61,34,10,65,1300,45,20,16,19,18,16,0
136016,4982,75752,28252,6908,8238,816,1532,439,223,206,94,68,65,39,12,112,739,45,37,19,21,40,9,1
135752,6194,66994,29722,9492,8456,1146,353,489,249,181,94,74,61,34,9,68,992,63,36,31,8,36,14,0
138800,3819,70057,28939,8455,9262,1368,765,532,257,195,111,69,56,35,12,78,828,66,18,33,18,25,9,0
136055,1342,71582,29768,11042,9616,1497,956,449,225,196,90,74,66,34,12,98,1285,48,31,14,18,2,10,1
